timestamp,symbol,phase,side,m15_score,h1_score,m15_max_w,h1_max_w,th_m15_cfg,th_h1_cfg,th_m15_eff,th_h1_eff,heavy_hits,adx_h1,regime,m5_snapshot_bars,anti_ch,decision,gate_m5_ok,gate_m15_h1_ok,gate_m15_score_ok,gate_h1_score_ok,gate_heavy_ok,gate_adx_ok,gate_regime_ok,gate_stable_ok,gates_ok,m15_EMA200,m15_MA50,m15_MACD,m15_RSI,m15_ADX,m15_VWAP,m15_SUPERTREND,m15_RANGE,m15_CHAIKINMF,m15_VOLUMESPIKE,m15_STOCHRSI,m15_BOLLINGERBANDS,h1_EMA200,h1_SUPERTREND,h1_RANGE,h1_MA50,h1_MACD,h1_RSI,h1_ADX,h1_VWAP,h1_CHAIKINMF,h1_VOLUMESPIKE,h1_STOCHRSI,h1_BOLLINGERBANDS
1760670688,ATOM/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,46.05,NORMAL,2,False,full_ready=False; stable=False;,True,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670693,ARB/USDT,scan,SHORT,5.3,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,45.19,NORMAL,2,True,full_ready=False; stable=False;,False,True,False,True,True,True,True,False,False,0.0,2.0,0.0,1.5,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670688,APT/USDT,scan,SHORT,5.3,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,52.48,NORMAL,2,True,full_ready=False; stable=False;,True,True,False,True,True,True,True,False,False,0.0,2.0,0.0,1.5,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670693,ATOM/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,46.05,NORMAL,2,False,full_ready=False; stable=False;,False,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670688,SUI/USDT,scan,NEUTRAL,0.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,54.29,WEAK,2,True,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670693,APT/USDT,scan,SHORT,5.3,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,52.48,NORMAL,2,True,full_ready=False; stable=False;,False,True,False,True,True,True,True,False,False,0.0,2.0,0.0,1.5,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670693,SUI/USDT,scan,NEUTRAL,0.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,54.29,WEAK,2,True,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,BTC/USDT,scan,LONG,7.3,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,44.21,WEAK,2,True,full_ready=False; stable=False;,True,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,ETH/USDT,scan,LONG,5.5,5.5,11.0,8.0,11.0,8.0,9.35,8.0,1,35.98,WEAK,2,False,full_ready=False; stable=False;,True,False,False,False,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,BNB/USDT,scan,SHORT,5.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,30.61,NORMAL,2,False,full_ready=False; stable=False;,True,True,False,True,True,True,True,False,False,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,SOL/USDT,scan,LONG,7.3,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,46.9,WEAK,2,False,full_ready=False; stable=False;,True,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,XRP/USDT,scan,LONG,5.5,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,40.76,WEAK,2,False,full_ready=False; stable=False;,True,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,ADA/USDT,scan,LONG,4.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,47.84,WEAK,2,False,full_ready=False; stable=False;,True,False,False,True,False,True,False,False,False,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,BTC/USDT,scan,LONG,7.3,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,44.21,WEAK,2,True,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,DOGE/USDT,scan,LONG,4.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,44.79,WEAK,2,False,full_ready=False; stable=False;,True,False,False,True,False,True,False,False,False,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,ETH/USDT,scan,LONG,5.5,5.5,11.0,8.0,11.0,8.0,9.35,8.0,1,35.98,WEAK,2,False,full_ready=False; stable=False;,False,False,False,False,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,TRX/USDT,scan,LONG,8.3,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,29.95,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,1.8,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,BNB/USDT,scan,SHORT,5.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,30.61,NORMAL,2,False,full_ready=False; stable=False;,False,True,False,True,True,True,True,False,False,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,TON/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,34.3,NORMAL,2,False,full_ready=False; stable=False;,False,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,SOL/USDT,scan,LONG,7.3,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,46.9,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,XRP/USDT,scan,LONG,5.5,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,40.76,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,AVAX/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,49.25,NORMAL,2,False,full_ready=False; stable=False;,True,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,ADA/USDT,scan,LONG,4.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,47.84,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,LINK/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,47.56,NORMAL,2,False,full_ready=False; stable=False;,True,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,DOGE/USDT,scan,LONG,4.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,44.79,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,LTC/USDT,scan,LONG,5.5,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,34.69,WEAK,2,False,full_ready=False; stable=False;,True,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,TRX/USDT,scan,LONG,8.3,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,29.95,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,1.8,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,MATIC/USDT,scan,SHORT,6.3,5.5,11.0,8.0,11.0,8.0,9.35,8.0,2,23.73,WEAK,2,False,full_ready=False; stable=False;,False,True,False,False,False,False,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,TON/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,34.3,NORMAL,2,False,full_ready=False; stable=False;,False,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,AVAX/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,49.25,NORMAL,2,False,full_ready=False; stable=False;,False,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,DOT/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,43.52,NORMAL,2,False,full_ready=False; stable=False;,True,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,LINK/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,47.56,NORMAL,2,False,full_ready=False; stable=False;,False,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,NEAR/USDT,scan,NEUTRAL,0.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,54.82,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,LTC/USDT,scan,LONG,5.5,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,34.69,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,OP/USDT,scan,NEUTRAL,0.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,55.24,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,MATIC/USDT,scan,SHORT,6.3,5.5,11.0,8.0,11.0,8.0,9.35,8.0,2,23.73,WEAK,2,False,full_ready=False; stable=False;,False,True,False,False,False,False,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,DOT/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,43.52,NORMAL,2,False,full_ready=False; stable=False;,False,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,ARB/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,45.19,NORMAL,2,False,full_ready=False; stable=False;,True,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,NEAR/USDT,scan,NEUTRAL,0.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,54.82,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,ATOM/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,46.05,NORMAL,2,False,full_ready=False; stable=False;,True,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,OP/USDT,scan,NEUTRAL,0.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,55.24,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,APT/USDT,scan,SHORT,5.3,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,52.48,NORMAL,2,True,full_ready=False; stable=False;,True,True,False,True,True,True,True,False,False,0.0,2.0,0.0,1.5,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,ARB/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,45.19,NORMAL,2,False,full_ready=False; stable=False;,False,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670733,SUI/USDT,scan,NEUTRAL,0.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,54.29,WEAK,2,True,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,ATOM/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,46.05,NORMAL,2,False,full_ready=False; stable=False;,False,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,APT/USDT,scan,SHORT,5.3,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,52.48,NORMAL,2,True,full_ready=False; stable=False;,False,True,False,True,True,True,True,False,False,0.0,2.0,0.0,1.5,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670738,SUI/USDT,scan,NEUTRAL,0.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,54.29,WEAK,2,True,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670778,BTC/USDT,scan,LONG,7.3,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,44.21,WEAK,2,True,full_ready=False; stable=False;,True,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670778,ETH/USDT,scan,LONG,5.5,5.5,11.0,8.0,11.0,8.0,9.35,8.0,1,35.98,WEAK,2,False,full_ready=False; stable=False;,True,False,False,False,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670778,BNB/USDT,scan,SHORT,5.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,30.61,NORMAL,2,False,full_ready=False; stable=False;,True,True,False,True,True,True,True,False,False,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670778,SOL/USDT,scan,LONG,7.3,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,46.9,WEAK,2,False,full_ready=False; stable=False;,True,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670778,XRP/USDT,scan,LONG,5.5,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,40.76,WEAK,2,False,full_ready=False; stable=False;,True,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670778,ADA/USDT,scan,LONG,4.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,47.84,WEAK,2,False,full_ready=False; stable=False;,True,False,False,True,False,True,False,False,False,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670783,BTC/USDT,scan,LONG,7.3,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,44.21,WEAK,2,True,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670778,DOGE/USDT,scan,LONG,4.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,44.79,WEAK,2,False,full_ready=False; stable=False;,True,False,False,True,False,True,False,False,False,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670783,ETH/USDT,scan,LONG,5.5,5.5,11.0,8.0,11.0,8.0,9.35,8.0,1,35.98,WEAK,2,False,full_ready=False; stable=False;,False,False,False,False,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670778,TRX/USDT,scan,LONG,5.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,29.95,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670783,BNB/USDT,scan,SHORT,5.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,30.61,NORMAL,2,False,full_ready=False; stable=False;,False,True,False,True,True,True,True,False,False,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670778,TON/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,34.3,NORMAL,2,False,full_ready=False; stable=False;,False,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670783,SOL/USDT,scan,LONG,7.3,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,46.9,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670783,XRP/USDT,scan,LONG,5.5,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,40.76,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670778,AVAX/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,49.25,NORMAL,2,False,full_ready=False; stable=False;,True,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670783,ADA/USDT,scan,LONG,4.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,47.84,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670778,LINK/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,47.56,NORMAL,2,False,full_ready=False; stable=False;,True,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670783,DOGE/USDT,scan,LONG,4.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,44.79,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670778,LTC/USDT,scan,LONG,5.5,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,34.69,WEAK,2,False,full_ready=False; stable=False;,True,False,False,True,False,True,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670783,TRX/USDT,scan,LONG,5.0,8.0,11.0,8.0,11.0,8.0,9.35,8.0,0,29.95,WEAK,2,False,full_ready=False; stable=False;,False,False,False,True,False,True,False,False,False,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670783,TON/USDT,scan,SHORT,3.8,8.0,11.0,8.0,11.0,8.0,9.35,8.0,3,34.3,NORMAL,2,False,full_ready=False; stable=False;,False,True,False,True,True,True,True,False,False,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760670778,MATIC/USDT,scan,SHORT,6.3,5.5,11.0,8.0,11.0,8.0,9.35,8.0,2,23.73,WEAK,2,False,full_ready=False; stable=False;,False,True,False,False,False,False,False,False,False,0.0,2.0,2.0,1.5,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
